code,country,stateOrRegion,assetClass,year,unitOfMeasurement,greenHouseGasEmissionFactor
USA,United States of America,San Fran. ,"Retail, Warehouse",2020,kgCO2e/m2/year,44.47168794
USA,United States of America,Boston,"Retail, Warehouse",2020,kgCO2e/m2/year,71.07441081
USA,United States of America,New York,Hotel,2020,kgCO2e/m2/year,64.54484665
USA,United States of America,Los Angeles,Hotel,2020,kgCO2e/m2/year,59.27362292
USA,United States of America,Chicago,Hotel,2020,kgCO2e/m2/year,103.398042
USA,United States of America,Houston,Hotel,2020,kgCO2e/m2/year,72.51531297
USA,United States of America,Phoenix,Hotel,2020,kgCO2e/m2/year,79.7334215
USA,United States of America,Philadelphia,Hotel,2020,kgCO2e/m2/year,102.6527546
USA,United States of America,San Antonio,Hotel,2020,kgCO2e/m2/year,65.94451956
USA,United States of America,San Diego,Hotel,2020,kgCO2e/m2/year,58.28253752
USA,United States of America,Dallas,Hotel,2020,kgCO2e/m2/year,61.0164245
USA,United States of America,San Jose,Hotel,2020,kgCO2e/m2/year,59.42830099
USA,United States of America,Austin,Hotel,2020,kgCO2e/m2/year,62.98766252
USA,United States of America,Jacksonville,Hotel,2020,kgCO2e/m2/year,79.12158393
USA,United States of America,Washington DC,Hotel,2020,kgCO2e/m2/year,98.21809515
USA,United States of America,San Fran. ,Hotel,2020,kgCO2e/m2/year,64.56705017
USA,United States of America,Boston,Hotel,2020,kgCO2e/m2/year,105.1199814
USA,United States of America,New York,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,68.04851948
USA,United States of America,Los Angeles,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,62.46102233
USA,United States of America,Chicago,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,109.2329066
USA,United States of America,Houston,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,76.49721378
USA,United States of America,Phoenix,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,84.14840882
USA,United States of America,Philadelphia,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,108.4429019
USA,United States of America,San Antonio,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,69.53217276
USA,United States of America,San Diego,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,61.4104718
USA,United States of America,Dallas,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,64.308392
USA,United States of America,San Jose,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,62.62498108
USA,United States of America,Austin,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,66.3979043
USA,United States of America,Jacksonville,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,83.49986099
USA,United States of America,Washington DC,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,103.7421629
USA,United States of America,San Fran. ,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,68.07205521
USA,United States of America,Boston,"Industrial, Distribution Warehouse Cooled",2020,kgCO2e/m2/year,111.0581623
USA,United States of America,New York,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,23.20150726
USA,United States of America,Los Angeles,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,21.66230994
USA,United States of America,Chicago,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,34.54664031
USA,United States of America,Houston,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,25.52888343
USA,United States of America,Phoenix,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,27.63657112
USA,United States of America,Philadelphia,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,34.32901638
USA,United States of America,San Antonio,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,23.61021175
USA,United States of America,San Diego,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,21.372913
USA,United States of America,Dallas,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,22.171208
USA,United States of America,San Jose,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,21.70747593
USA,United States of America,Austin,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,22.7468095
USA,United States of America,Jacksonville,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,27.45791455
USA,United States of America,Washington DC,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,33.03409583
USA,United States of America,San Fran. ,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,23.20799069
USA,United States of America,Boston,"Industrial, Distribution Warehouse",2020,kgCO2e/m2/year,35.04944661
USA,United States of America,New York,Healthcare,2020,kgCO2e/m2/year,66.17989397
USA,United States of America,Los Angeles,Healthcare,2020,kgCO2e/m2/year,60.76107598
USA,United States of America,Chicago,Healthcare,2020,kgCO2e/m2/year,106.1209788
USA,United States of America,Houston,Healthcare,2020,kgCO2e/m2/year,74.37353335
USA,United States of America,Phoenix,Healthcare,2020,kgCO2e/m2/year,81.79374892
USA,United States of America,Philadelphia,Healthcare,2020,kgCO2e/m2/year,105.3548233
USA,United States of America,San Antonio,Healthcare,2020,kgCO2e/m2/year,67.61875772
USA,United States of America,San Diego,Healthcare,2020,kgCO2e/m2/year,59.74224018
USA,United States of America,Dallas,Healthcare,2020,kgCO2e/m2/year,62.552676
USA,United States of America,San Jose,Healthcare,2020,kgCO2e/m2/year,60.92008503
USA,United States of America,Austin,Healthcare,2020,kgCO2e/m2/year,64.57910868
USA,United States of America,Jacksonville,Healthcare,2020,kgCO2e/m2/year,81.16477989
USA,United States of America,Washington DC,Healthcare,2020,kgCO2e/m2/year,100.7959934
USA,United States of America,San Fran. ,Healthcare,2020,kgCO2e/m2/year,66.20271919
USA,United States of America,Boston,Healthcare,2020,kgCO2e/m2/year,107.8911325
USA,United States of America,New York,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,78.32595978
USA,United States of America,Los Angeles,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,71.81072725
USA,United States of America,Chicago,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,126.3485092
USA,United States of America,Houston,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,88.17745615
USA,United States of America,Phoenix,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,97.09903829
USA,United States of America,Philadelphia,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,125.427334
USA,United States of America,San Antonio,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,80.05595549
USA,United States of America,San Diego,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,70.58574569
USA,United States of America,Dallas,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,73.96483
USA,United States of America,San Jose,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,72.00190935
USA,United States of America,Austin,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,76.40128019
USA,United States of America,Jacksonville,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,96.34280705
USA,United States of America,Washington DC,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,119.9460949
USA,United States of America,San Fran. ,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,78.35340333
USA,United States of America,Boston,"Lodging, Leisure & Recreation",2020,kgCO2e/m2/year,128.4768263
USA,United States of America,New York,Residential Multi-Family,2020,kgCO2e/m2/year,43.37463136
USA,United States of America,Los Angeles,Residential Multi-Family,2020,kgCO2e/m2/year,39.11480263
USA,United States of America,Chicago,Residential Multi-Family,2020,kgCO2e/m2/year,51.56895021
USA,United States of America,Houston,Residential Multi-Family,2020,kgCO2e/m2/year,47.19611226
USA,United States of America,Phoenix,Residential Multi-Family,2020,kgCO2e/m2/year,50.32855734
USA,United States of America,Philadelphia,Residential Multi-Family,2020,kgCO2e/m2/year,46.10923011
USA,United States of America,San Antonio,Residential Multi-Family,2020,kgCO2e/m2/year,42.65029176
USA,United States of America,San Diego,Residential Multi-Family,2020,kgCO2e/m2/year,38.40900671
USA,United States of America,Dallas,Residential Multi-Family,2020,kgCO2e/m2/year,39.24092638
USA,United States of America,San Jose,Residential Multi-Family,2020,kgCO2e/m2/year,39.22495575
USA,United States of America,Austin,Residential Multi-Family,2020,kgCO2e/m2/year,22.80557271
USA,United States of America,Jacksonville,Residential Multi-Family,2020,kgCO2e/m2/year,49.12674099
USA,United States of America,Washington DC,Residential Multi-Family,2020,kgCO2e/m2/year,47.02851231
USA,United States of America,San Fran. ,Residential Multi-Family,2020,kgCO2e/m2/year,26.37556351
USA,United States of America,Boston,Residential Multi-Family,2020,kgCO2e/m2/year,60.00287051
